product,date,sales,dept,yaer,type
Trexoma 30,140008,316,خود ایمنی و پوکی استخوان,1400,actual
Trexoma 30,140009,240,خود ایمنی و پوکی استخوان,1400,actual
Trexoma 30,140010,63,خود ایمنی و پوکی استخوان,1400,actual
Trexoma 30,140011,-18,خود ایمنی و پوکی استخوان,1400,actual
Trexoma 30,140012,71,خود ایمنی و پوکی استخوان,1400,actual
Trexoma 30,140101,545,خود ایمنی و پوکی استخوان,1401,actual
Trexoma 30,140102,210,خود ایمنی و پوکی استخوان,1401,actual
Trexoma 30,140103,-53,خود ایمنی و پوکی استخوان,1401,actual
Trexoma 30,140104,240,خود ایمنی و پوکی استخوان,1401,actual
Trexoma 30,140105,130,خود ایمنی و پوکی استخوان,1401,actual
Trexoma 30,140106,-63,خود ایمنی و پوکی استخوان,1401,actual
Trexoma 30,140107,-20,خود ایمنی و پوکی استخوان,1401,actual
Trexoma 30,140108,5,خود ایمنی و پوکی استخوان,1401,actual
Trexoma 30,140109,0,خود ایمنی و پوکی استخوان,1401,actual
Trexoma 30,140110,0,خود ایمنی و پوکی استخوان,1401,actual
Trexoma 30,140111,0,خود ایمنی و پوکی استخوان,1401,actual
Trexoma 30,140112,0,خود ایمنی و پوکی استخوان,1401,actual
Trexoma 30,140201,0,خود ایمنی و پوکی استخوان,1402,actual
Trexoma 30,140202,0,خود ایمنی و پوکی استخوان,1402,actual
Trexoma 30,140203,0,خود ایمنی و پوکی استخوان,1402,actual
Trexoma 30,140204,0,خود ایمنی و پوکی استخوان,1402,actual
Trexoma 30,140205,0,خود ایمنی و پوکی استخوان,1402,actual
Trexoma 30,140206,0,خود ایمنی و پوکی استخوان,1402,actual
Trexoma 30,140207,0,خود ایمنی و پوکی استخوان,1402,actual
Trexoma 30,140208,0,خود ایمنی و پوکی استخوان,1402,actual
Trexoma 30,140209,0,خود ایمنی و پوکی استخوان,1402,actual
Trexoma 30,140210,0,خود ایمنی و پوکی استخوان,1402,actual
Trexoma 30,140211,0,خود ایمنی و پوکی استخوان,1402,actual
Trexoma 30,140212,0,خود ایمنی و پوکی استخوان,1402,actual
Trexoma 25,139809,2274,خود ایمنی و پوکی استخوان,1398,actual
Trexoma 25,139810,5262,خود ایمنی و پوکی استخوان,1398,actual
Trexoma 25,139811,3315,خود ایمنی و پوکی استخوان,1398,actual
Trexoma 25,139812,4488,خود ایمنی و پوکی استخوان,1398,actual
Trexoma 25,139901,5473,خود ایمنی و پوکی استخوان,1399,actual
Trexoma 25,139902,7232,خود ایمنی و پوکی استخوان,1399,actual
Trexoma 25,139903,4331,خود ایمنی و پوکی استخوان,1399,actual
Trexoma 25,139904,7438,خود ایمنی و پوکی استخوان,1399,actual
Trexoma 25,139905,8524,خود ایمنی و پوکی استخوان,1399,actual
Trexoma 25,139906,7474,خود ایمنی و پوکی استخوان,1399,actual
Trexoma 25,139907,5169,خود ایمنی و پوکی استخوان,1399,actual
Trexoma 25,139908,6440,خود ایمنی و پوکی استخوان,1399,actual
Trexoma 25,139909,4427,خود ایمنی و پوکی استخوان,1399,actual
Trexoma 25,139910,5385,خود ایمنی و پوکی استخوان,1399,actual
Trexoma 25,139911,5981,خود ایمنی و پوکی استخوان,1399,actual
Trexoma 25,139912,6163,خود ایمنی و پوکی استخوان,1399,actual
Trexoma 25,140001,3681,خود ایمنی و پوکی استخوان,1400,actual
Trexoma 25,140002,6551,خود ایمنی و پوکی استخوان,1400,actual
Trexoma 25,140003,6929,خود ایمنی و پوکی استخوان,1400,actual
Trexoma 25,140004,7666,خود ایمنی و پوکی استخوان,1400,actual
Trexoma 25,140005,6612,خود ایمنی و پوکی استخوان,1400,actual
Trexoma 25,140006,7588,خود ایمنی و پوکی استخوان,1400,actual
Trexoma 25,140007,7244,خود ایمنی و پوکی استخوان,1400,actual
Trexoma 25,140008,7210,خود ایمنی و پوکی استخوان,1400,actual
Trexoma 25,140009,10121,خود ایمنی و پوکی استخوان,1400,actual
Trexoma 25,140010,5937,خود ایمنی و پوکی استخوان,1400,actual
Trexoma 25,140011,616,خود ایمنی و پوکی استخوان,1400,actual
Trexoma 25,140012,3135,خود ایمنی و پوکی استخوان,1400,actual
Trexoma 25,140101,3733,خود ایمنی و پوکی استخوان,1401,actual
Trexoma 25,140102,10287,خود ایمنی و پوکی استخوان,1401,actual
Trexoma 25,140103,11072,خود ایمنی و پوکی استخوان,1401,actual
Trexoma 25,140104,6334,خود ایمنی و پوکی استخوان,1401,actual
Trexoma 25,140105,7808,خود ایمنی و پوکی استخوان,1401,actual
Trexoma 25,140106,9634,خود ایمنی و پوکی استخوان,1401,actual
Trexoma 25,140107,8696,خود ایمنی و پوکی استخوان,1401,actual
Trexoma 25,140108,10054,خود ایمنی و پوکی استخوان,1401,actual
Trexoma 25,140109,9720,خود ایمنی و پوکی استخوان,1401,actual
Trexoma 25,140110,6085,خود ایمنی و پوکی استخوان,1401,actual
Trexoma 25,140111,7775,خود ایمنی و پوکی استخوان,1401,actual
Trexoma 25,140112,11805,خود ایمنی و پوکی استخوان,1401,actual
Trexoma 25,140201,7140,خود ایمنی و پوکی استخوان,1402,actual
Trexoma 25,140202,10110,خود ایمنی و پوکی استخوان,1402,actual
Trexoma 25,140203,14225,خود ایمنی و پوکی استخوان,1402,actual
Trexoma 25,140204,16160,خود ایمنی و پوکی استخوان,1402,actual
Trexoma 25,140205,9820,خود ایمنی و پوکی استخوان,1402,actual
Trexoma 25,140206,5875,خود ایمنی و پوکی استخوان,1402,actual
Trexoma 25,140207,12580,خود ایمنی و پوکی استخوان,1402,actual
Trexoma 25,140208,11275,خود ایمنی و پوکی استخوان,1402,actual
Trexoma 25,140209,10100,خود ایمنی و پوکی استخوان,1402,actual
Trexoma 25,140210,12155,خود ایمنی و پوکی استخوان,1402,actual
Trexoma 25,140211,13045,خود ایمنی و پوکی استخوان,1402,actual
Trexoma 25,140212,1465,خود ایمنی و پوکی استخوان,1402,actual
Trexoma 20,139707,535,خود ایمنی و پوکی استخوان,1397,actual
Trexoma 20,139708,90,خود ایمنی و پوکی استخوان,1397,actual
Trexoma 20,139709,110,خود ایمنی و پوکی استخوان,1397,actual
Trexoma 20,139710,1111,خود ایمنی و پوکی استخوان,1397,actual
Trexoma 20,139711,1960,خود ایمنی و پوکی استخوان,1397,actual
Trexoma 20,139712,2987,خود ایمنی و پوکی استخوان,1397,actual
Trexoma 20,139801,1517,خود ایمنی و پوکی استخوان,1398,actual
Trexoma 20,139802,2032,خود ایمنی و پوکی استخوان,1398,actual
Trexoma 20,139803,2132,خود ایمنی و پوکی استخوان,1398,actual
Trexoma 20,139804,3332,خود ایمنی و پوکی استخوان,1398,actual
Trexoma 20,139805,3375,خود ایمنی و پوکی استخوان,1398,actual
Trexoma 20,139806,7113,خود ایمنی و پوکی استخوان,1398,actual
Trexoma 20,139807,11600,خود ایمنی و پوکی استخوان,1398,actual
Trexoma 20,139808,11235,خود ایمنی و پوکی استخوان,1398,actual
Trexoma 20,139809,9278,خود ایمنی و پوکی استخوان,1398,actual
Trexoma 20,139810,17945,خود ایمنی و پوکی استخوان,1398,actual
Trexoma 20,139811,20513,خود ایمنی و پوکی استخوان,1398,actual
Trexoma 20,139812,18648,خود ایمنی و پوکی استخوان,1398,actual
Trexoma 20,139901,13791,خود ایمنی و پوکی استخوان,1399,actual
Trexoma 20,139902,22091,خود ایمنی و پوکی استخوان,1399,actual
Trexoma 20,139903,14984,خود ایمنی و پوکی استخوان,1399,actual
Trexoma 20,139904,21112,خود ایمنی و پوکی استخوان,1399,actual
Trexoma 20,139905,21902,خود ایمنی و پوکی استخوان,1399,actual
Trexoma 20,139906,21903,خود ایمنی و پوکی استخوان,1399,actual
Trexoma 20,139907,17755,خود ایمنی و پوکی استخوان,1399,actual
Trexoma 20,139908,17843,خود ایمنی و پوکی استخوان,1399,actual
Trexoma 20,139909,16515,خود ایمنی و پوکی استخوان,1399,actual
Trexoma 20,139910,19183,خود ایمنی و پوکی استخوان,1399,actual
Trexoma 20,139911,20616,خود ایمنی و پوکی استخوان,1399,actual
Trexoma 20,139912,18459,خود ایمنی و پوکی استخوان,1399,actual
Trexoma 20,140001,14035,خود ایمنی و پوکی استخوان,1400,actual
Trexoma 20,140002,21248,خود ایمنی و پوکی استخوان,1400,actual
Trexoma 20,140003,23534,خود ایمنی و پوکی استخوان,1400,actual
Trexoma 20,140004,20541,خود ایمنی و پوکی استخوان,1400,actual
Trexoma 20,140005,17328,خود ایمنی و پوکی استخوان,1400,actual
Trexoma 20,140006,25201,خود ایمنی و پوکی استخوان,1400,actual
Trexoma 20,140007,20509,خود ایمنی و پوکی استخوان,1400,actual
Trexoma 20,140008,25444,خود ایمنی و پوکی استخوان,1400,actual
Trexoma 20,140009,23086,خود ایمنی و پوکی استخوان,1400,actual
Trexoma 20,140010,22966,خود ایمنی و پوکی استخوان,1400,actual
Trexoma 20,140011,1420,خود ایمنی و پوکی استخوان,1400,actual
Trexoma 20,140012,15404,خود ایمنی و پوکی استخوان,1400,actual
Trexoma 20,140101,16107,خود ایمنی و پوکی استخوان,1401,actual
Trexoma 20,140102,31380,خود ایمنی و پوکی استخوان,1401,actual
Trexoma 20,140103,32035,خود ایمنی و پوکی استخوان,1401,actual
Trexoma 20,140104,24770,خود ایمنی و پوکی استخوان,1401,actual
Trexoma 20,140105,23103,خود ایمنی و پوکی استخوان,1401,actual
Trexoma 20,140106,22675,خود ایمنی و پوکی استخوان,1401,actual
Trexoma 20,140107,19615,خود ایمنی و پوکی استخوان,1401,actual
Trexoma 20,140108,21525,خود ایمنی و پوکی استخوان,1401,actual
Trexoma 20,140109,26660,خود ایمنی و پوکی استخوان,1401,actual
Trexoma 20,140110,16545,خود ایمنی و پوکی استخوان,1401,actual
Trexoma 20,140111,23130,خود ایمنی و پوکی استخوان,1401,actual
Trexoma 20,140112,25125,خود ایمنی و پوکی استخوان,1401,actual
Trexoma 20,140201,19690,خود ایمنی و پوکی استخوان,1402,actual
Trexoma 20,140202,24845,خود ایمنی و پوکی استخوان,1402,actual
Trexoma 20,140203,31800,خود ایمنی و پوکی استخوان,1402,actual
Trexoma 20,140204,12635,خود ایمنی و پوکی استخوان,1402,actual
Trexoma 20,140205,35195,خود ایمنی و پوکی استخوان,1402,actual
Trexoma 20,140206,16460,خود ایمنی و پوکی استخوان,1402,actual
Trexoma 20,140207,36155,خود ایمنی و پوکی استخوان,1402,actual
Trexoma 20,140208,27840,خود ایمنی و پوکی استخوان,1402,actual
Trexoma 20,140209,18420,خود ایمنی و پوکی استخوان,1402,actual
Trexoma 20,140210,27010,خود ایمنی و پوکی استخوان,1402,actual
Trexoma 20,140211,30200,خود ایمنی و پوکی استخوان,1402,actual
Trexoma 20,140212,4215,خود ایمنی و پوکی استخوان,1402,actual
Trexoma 15,139707,520,خود ایمنی و پوکی استخوان,1397,actual
Trexoma 15,139708,113,خود ایمنی و پوکی استخوان,1397,actual
Trexoma 15,139709,203,خود ایمنی و پوکی استخوان,1397,actual
Trexoma 15,139710,1187,خود ایمنی و پوکی استخوان,1397,actual
Trexoma 15,139711,2363,خود ایمنی و پوکی استخوان,1397,actual
Trexoma 15,139712,2930,خود ایمنی و پوکی استخوان,1397,actual
Trexoma 15,139801,1328,خود ایمنی و پوکی استخوان,1398,actual
Trexoma 15,139802,3059,خود ایمنی و پوکی استخوان,1398,actual
Trexoma 15,139803,2651,خود ایمنی و پوکی استخوان,1398,actual
Trexoma 15,139804,4248,خود ایمنی و پوکی استخوان,1398,actual
Trexoma 15,139805,3434,خود ایمنی و پوکی استخوان,1398,actual
Trexoma 15,139806,4611,خود ایمنی و پوکی استخوان,1398,actual
Trexoma 15,139807,9778,خود ایمنی و پوکی استخوان,1398,actual
Trexoma 15,139808,8941,خود ایمنی و پوکی استخوان,1398,actual
Trexoma 15,139809,3788,خود ایمنی و پوکی استخوان,1398,actual
Trexoma 15,139810,15599,خود ایمنی و پوکی استخوان,1398,actual
Trexoma 15,139811,17376,خود ایمنی و پوکی استخوان,1398,actual
Trexoma 15,139812,14895,خود ایمنی و پوکی استخوان,1398,actual
Trexoma 15,139901,13148,خود ایمنی و پوکی استخوان,1399,actual
Trexoma 15,139902,19187,خود ایمنی و پوکی استخوان,1399,actual
Trexoma 15,139903,15649,خود ایمنی و پوکی استخوان,1399,actual
Trexoma 15,139904,19750,خود ایمنی و پوکی استخوان,1399,actual
Trexoma 15,139905,16707,خود ایمنی و پوکی استخوان,1399,actual
Trexoma 15,139906,29572,خود ایمنی و پوکی استخوان,1399,actual
Trexoma 15,139907,22599,خود ایمنی و پوکی استخوان,1399,actual
Trexoma 15,139908,18328,خود ایمنی و پوکی استخوان,1399,actual
Trexoma 15,139909,18907,خود ایمنی و پوکی استخوان,1399,actual
Trexoma 15,139910,22896,خود ایمنی و پوکی استخوان,1399,actual
Trexoma 15,139911,22650,خود ایمنی و پوکی استخوان,1399,actual
Trexoma 15,139912,21435,خود ایمنی و پوکی استخوان,1399,actual
Trexoma 15,140001,16800,خود ایمنی و پوکی استخوان,1400,actual
Trexoma 15,140002,26039,خود ایمنی و پوکی استخوان,1400,actual
Trexoma 15,140003,29666,خود ایمنی و پوکی استخوان,1400,actual
Trexoma 15,140004,28131,خود ایمنی و پوکی استخوان,1400,actual
Trexoma 15,140005,20241,خود ایمنی و پوکی استخوان,1400,actual
Trexoma 15,140006,35744,خود ایمنی و پوکی استخوان,1400,actual
Trexoma 15,140007,27029,خود ایمنی و پوکی استخوان,1400,actual
Trexoma 15,140008,30845,خود ایمنی و پوکی استخوان,1400,actual
Trexoma 15,140009,30365,خود ایمنی و پوکی استخوان,1400,actual
Trexoma 15,140010,26960,خود ایمنی و پوکی استخوان,1400,actual
Trexoma 15,140011,2530,خود ایمنی و پوکی استخوان,1400,actual
Trexoma 15,140012,17490,خود ایمنی و پوکی استخوان,1400,actual
Trexoma 15,140101,19655,خود ایمنی و پوکی استخوان,1401,actual
Trexoma 15,140102,34415,خود ایمنی و پوکی استخوان,1401,actual
Trexoma 15,140103,33645,خود ایمنی و پوکی استخوان,1401,actual
Trexoma 15,140104,26550,خود ایمنی و پوکی استخوان,1401,actual
Trexoma 15,140105,28250,خود ایمنی و پوکی استخوان,1401,actual
Trexoma 15,140106,30915,خود ایمنی و پوکی استخوان,1401,actual
Trexoma 15,140107,25600,خود ایمنی و پوکی استخوان,1401,actual
Trexoma 15,140108,35585,خود ایمنی و پوکی استخوان,1401,actual
Trexoma 15,140109,34975,خود ایمنی و پوکی استخوان,1401,actual
Trexoma 15,140110,29305,خود ایمنی و پوکی استخوان,1401,actual
Trexoma 15,140111,38775,خود ایمنی و پوکی استخوان,1401,actual
Trexoma 15,140112,36500,خود ایمنی و پوکی استخوان,1401,actual
Trexoma 15,140201,26345,خود ایمنی و پوکی استخوان,1402,actual
Trexoma 15,140202,33980,خود ایمنی و پوکی استخوان,1402,actual
Trexoma 15,140203,31165,خود ایمنی و پوکی استخوان,1402,actual
Trexoma 15,140204,34260,خود ایمنی و پوکی استخوان,1402,actual
Trexoma 15,140205,46720,خود ایمنی و پوکی استخوان,1402,actual
Trexoma 15,140206,34055,خود ایمنی و پوکی استخوان,1402,actual
Trexoma 15,140207,48555,خود ایمنی و پوکی استخوان,1402,actual
Trexoma 15,140208,39355,خود ایمنی و پوکی استخوان,1402,actual
Trexoma 15,140209,39775,خود ایمنی و پوکی استخوان,1402,actual
Trexoma 15,140210,43790,خود ایمنی و پوکی استخوان,1402,actual
Trexoma 15,140211,55785,خود ایمنی و پوکی استخوان,1402,actual
Trexoma 15,140212,7070,خود ایمنی و پوکی استخوان,1402,actual
Trexoma 10,139707,260,خود ایمنی و پوکی استخوان,1397,actual
Trexoma 10,139708,981,خود ایمنی و پوکی استخوان,1397,actual
Trexoma 10,139709,268,خود ایمنی و پوکی استخوان,1397,actual
Trexoma 10,139710,808,خود ایمنی و پوکی استخوان,1397,actual
Trexoma 10,139711,1094,خود ایمنی و پوکی استخوان,1397,actual
Trexoma 10,139712,2775,خود ایمنی و پوکی استخوان,1397,actual
Trexoma 10,139801,1285,خود ایمنی و پوکی استخوان,1398,actual
Trexoma 10,139802,3201,خود ایمنی و پوکی استخوان,1398,actual
Trexoma 10,139803,3688,خود ایمنی و پوکی استخوان,1398,actual
Trexoma 10,139804,3706,خود ایمنی و پوکی استخوان,1398,actual
Trexoma 10,139805,3011,خود ایمنی و پوکی استخوان,1398,actual
Trexoma 10,139806,4290,خود ایمنی و پوکی استخوان,1398,actual
Trexoma 10,139807,8140,خود ایمنی و پوکی استخوان,1398,actual
Trexoma 10,139808,9793,خود ایمنی و پوکی استخوان,1398,actual
Trexoma 10,139809,4891,خود ایمنی و پوکی استخوان,1398,actual
Trexoma 10,139810,7702,خود ایمنی و پوکی استخوان,1398,actual
Trexoma 10,139811,12376,خود ایمنی و پوکی استخوان,1398,actual
Trexoma 10,139812,20373,خود ایمنی و پوکی استخوان,1398,actual
Trexoma 10,139901,12887,خود ایمنی و پوکی استخوان,1399,actual
Trexoma 10,139902,17655,خود ایمنی و پوکی استخوان,1399,actual
Trexoma 10,139903,12784,خود ایمنی و پوکی استخوان,1399,actual
Trexoma 10,139904,18863,خود ایمنی و پوکی استخوان,1399,actual
Trexoma 10,139905,16894,خود ایمنی و پوکی استخوان,1399,actual
Trexoma 10,139906,20442,خود ایمنی و پوکی استخوان,1399,actual
Trexoma 10,139907,18319,خود ایمنی و پوکی استخوان,1399,actual
Trexoma 10,139908,13016,خود ایمنی و پوکی استخوان,1399,actual
Trexoma 10,139909,13380,خود ایمنی و پوکی استخوان,1399,actual
Trexoma 10,139910,17730,خود ایمنی و پوکی استخوان,1399,actual
Trexoma 10,139911,16312,خود ایمنی و پوکی استخوان,1399,actual
Trexoma 10,139912,16970,خود ایمنی و پوکی استخوان,1399,actual
Trexoma 10,140001,13220,خود ایمنی و پوکی استخوان,1400,actual
Trexoma 10,140002,19500,خود ایمنی و پوکی استخوان,1400,actual
Trexoma 10,140003,23527,خود ایمنی و پوکی استخوان,1400,actual
Trexoma 10,140004,20572,خود ایمنی و پوکی استخوان,1400,actual
Trexoma 10,140005,17459,خود ایمنی و پوکی استخوان,1400,actual
Trexoma 10,140006,19641,خود ایمنی و پوکی استخوان,1400,actual
Trexoma 10,140007,17669,خود ایمنی و پوکی استخوان,1400,actual
Trexoma 10,140008,18146,خود ایمنی و پوکی استخوان,1400,actual
Trexoma 10,140009,21120,خود ایمنی و پوکی استخوان,1400,actual
Trexoma 10,140010,24507,خود ایمنی و پوکی استخوان,1400,actual
Trexoma 10,140011,2638,خود ایمنی و پوکی استخوان,1400,actual
Trexoma 10,140012,13968,خود ایمنی و پوکی استخوان,1400,actual
Trexoma 10,140101,15224,خود ایمنی و پوکی استخوان,1401,actual
Trexoma 10,140102,29430,خود ایمنی و پوکی استخوان,1401,actual
Trexoma 10,140103,32005,خود ایمنی و پوکی استخوان,1401,actual
Trexoma 10,140104,22405,خود ایمنی و پوکی استخوان,1401,actual
Trexoma 10,140105,21215,خود ایمنی و پوکی استخوان,1401,actual
Trexoma 10,140106,26260,خود ایمنی و پوکی استخوان,1401,actual
Trexoma 10,140107,19590,خود ایمنی و پوکی استخوان,1401,actual
Trexoma 10,140108,23557,خود ایمنی و پوکی استخوان,1401,actual
Trexoma 10,140109,25510,خود ایمنی و پوکی استخوان,1401,actual
Trexoma 10,140110,20700,خود ایمنی و پوکی استخوان,1401,actual
Trexoma 10,140111,25065,خود ایمنی و پوکی استخوان,1401,actual
Trexoma 10,140112,23975,خود ایمنی و پوکی استخوان,1401,actual
Trexoma 10,140201,19905,خود ایمنی و پوکی استخوان,1402,actual
Trexoma 10,140202,29395,خود ایمنی و پوکی استخوان,1402,actual
Trexoma 10,140203,31390,خود ایمنی و پوکی استخوان,1402,actual
Trexoma 10,140204,24540,خود ایمنی و پوکی استخوان,1402,actual
Trexoma 10,140205,21870,خود ایمنی و پوکی استخوان,1402,actual
Trexoma 10,140206,27905,خود ایمنی و پوکی استخوان,1402,actual
Trexoma 10,140207,23825,خود ایمنی و پوکی استخوان,1402,actual
Trexoma 10,140208,28605,خود ایمنی و پوکی استخوان,1402,actual
Trexoma 10,140209,32425,خود ایمنی و پوکی استخوان,1402,actual
Trexoma 10,140210,33635,خود ایمنی و پوکی استخوان,1402,actual
Trexoma 10,140211,36915,خود ایمنی و پوکی استخوان,1402,actual
Trexoma 10,140212,5695,خود ایمنی و پوکی استخوان,1402,actual
Tinopa,140001,0,انکولوژی شیمیایی,1400,actual
Tinopa,140002,0,انکولوژی شیمیایی,1400,actual
Tinopa,140003,0,انکولوژی شیمیایی,1400,actual
Tinopa,140004,0,انکولوژی شیمیایی,1400,actual
Tinopa,140005,0,انکولوژی شیمیایی,1400,actual
Tinopa,140006,0,انکولوژی شیمیایی,1400,actual
Tinopa,140007,0,انکولوژی شیمیایی,1400,actual
Tinopa,140008,0,انکولوژی شیمیایی,1400,actual
Tinopa,140009,0,انکولوژی شیمیایی,1400,actual
Tinopa,140010,0,انکولوژی شیمیایی,1400,actual
Tinopa,140011,0,انکولوژی شیمیایی,1400,actual
Tinopa,140012,0,انکولوژی شیمیایی,1400,actual
Tinopa,140101,0,انکولوژی شیمیایی,1401,actual
Tinopa,140102,0,انکولوژی شیمیایی,1401,actual
Tinopa,140103,0,انکولوژی شیمیایی,1401,actual
Tinopa,140104,0,انکولوژی شیمیایی,1401,actual
Tinopa,140105,0,انکولوژی شیمیایی,1401,actual
Tinopa,140106,6,انکولوژی شیمیایی,1401,actual
Tinopa,140107,21,انکولوژی شیمیایی,1401,actual
Tinopa,140108,20,انکولوژی شیمیایی,1401,actual
Tinopa,140109,52,انکولوژی شیمیایی,1401,actual
Tinopa,140110,10,انکولوژی شیمیایی,1401,actual
Tinopa,140111,104,انکولوژی شیمیایی,1401,actual
Tinopa,140112,60,انکولوژی شیمیایی,1401,actual
Tinopa,140201,0,انکولوژی شیمیایی,1402,actual
Tinopa,140202,0,انکولوژی شیمیایی,1402,actual
Tinopa,140203,6,انکولوژی شیمیایی,1402,actual
Tinopa,140204,24,انکولوژی شیمیایی,1402,actual
Tinopa,140205,59,انکولوژی شیمیایی,1402,actual
Tinopa,140206,11,انکولوژی شیمیایی,1402,actual
Tinopa,140207,18,انکولوژی شیمیایی,1402,actual
Tinopa,140208,-16,انکولوژی شیمیایی,1402,actual
Tinopa,140209,-12,انکولوژی شیمیایی,1402,actual
Tinopa,140210,0,انکولوژی شیمیایی,1402,actual
Tinopa,140211,0,انکولوژی شیمیایی,1402,actual
Tinopa,140212,0,انکولوژی شیمیایی,1402,actual
Tiagem 200,139912,11,انکولوژی شیمیایی,1399,actual
Tiagem 200,140001,100,انکولوژی شیمیایی,1400,actual
Tiagem 200,140002,510,انکولوژی شیمیایی,1400,actual
Tiagem 200,140003,1244,انکولوژی شیمیایی,1400,actual
Tiagem 200,140004,967,انکولوژی شیمیایی,1400,actual
Tiagem 200,140005,2445,انکولوژی شیمیایی,1400,actual
Tiagem 200,140006,1685,انکولوژی شیمیایی,1400,actual
Tiagem 200,140007,939,انکولوژی شیمیایی,1400,actual
Tiagem 200,140008,3226,انکولوژی شیمیایی,1400,actual
Tiagem 200,140009,764,انکولوژی شیمیایی,1400,actual
Tiagem 200,140010,888,انکولوژی شیمیایی,1400,actual
Tiagem 200,140011,1828,انکولوژی شیمیایی,1400,actual
Tiagem 200,140012,1295,انکولوژی شیمیایی,1400,actual
Tiagem 200,140101,542,انکولوژی شیمیایی,1401,actual
Tiagem 200,140102,682,انکولوژی شیمیایی,1401,actual
Tiagem 200,140103,1010,انکولوژی شیمیایی,1401,actual
Tiagem 200,140104,4639,انکولوژی شیمیایی,1401,actual
Tiagem 200,140105,1525,انکولوژی شیمیایی,1401,actual
Tiagem 200,140106,787,انکولوژی شیمیایی,1401,actual
Tiagem 200,140107,1023,انکولوژی شیمیایی,1401,actual
Tiagem 200,140108,1775,انکولوژی شیمیایی,1401,actual
Tiagem 200,140109,3251,انکولوژی شیمیایی,1401,actual
Tiagem 200,140110,753,انکولوژی شیمیایی,1401,actual
Tiagem 200,140111,318,انکولوژی شیمیایی,1401,actual
Tiagem 200,140112,132,انکولوژی شیمیایی,1401,actual
Tiagem 200,140201,35,انکولوژی شیمیایی,1402,actual
Tiagem 200,140202,144,انکولوژی شیمیایی,1402,actual
Tiagem 200,140203,-117,انکولوژی شیمیایی,1402,actual
Tiagem 200,140204,73,انکولوژی شیمیایی,1402,actual
Tiagem 200,140205,14,انکولوژی شیمیایی,1402,actual
Tiagem 200,140206,275,انکولوژی شیمیایی,1402,actual
Tiagem 200,140207,35,انکولوژی شیمیایی,1402,actual
Tiagem 200,140208,2055,انکولوژی شیمیایی,1402,actual
Tiagem 200,140209,2421,انکولوژی شیمیایی,1402,actual
Tiagem 200,140210,782,انکولوژی شیمیایی,1402,actual
Tiagem 200,140211,3888,انکولوژی شیمیایی,1402,actual
Tiagem 200,140212,225,انکولوژی شیمیایی,1402,actual
Tiagem 1000,139912,10,انکولوژی شیمیایی,1399,actual
Tiagem 1000,140001,100,انکولوژی شیمیایی,1400,actual
Tiagem 1000,140002,420,انکولوژی شیمیایی,1400,actual
Tiagem 1000,140003,1039,انکولوژی شیمیایی,1400,actual
Tiagem 1000,140004,646,انکولوژی شیمیایی,1400,actual
Tiagem 1000,140005,2211,انکولوژی شیمیایی,1400,actual
Tiagem 1000,140006,1108,انکولوژی شیمیایی,1400,actual
Tiagem 1000,140007,671,انکولوژی شیمیایی,1400,actual
Tiagem 1000,140008,2905,انکولوژی شیمیایی,1400,actual
Tiagem 1000,140009,1187,انکولوژی شیمیایی,1400,actual
Tiagem 1000,140010,1024,انکولوژی شیمیایی,1400,actual
Tiagem 1000,140011,1111,انکولوژی شیمیایی,1400,actual
Tiagem 1000,140012,1323,انکولوژی شیمیایی,1400,actual
Tiagem 1000,140101,645,انکولوژی شیمیایی,1401,actual
Tiagem 1000,140102,529,انکولوژی شیمیایی,1401,actual
Tiagem 1000,140103,829,انکولوژی شیمیایی,1401,actual
Tiagem 1000,140104,2559,انکولوژی شیمیایی,1401,actual
Tiagem 1000,140105,842,انکولوژی شیمیایی,1401,actual
Tiagem 1000,140106,823,انکولوژی شیمیایی,1401,actual
Tiagem 1000,140107,874,انکولوژی شیمیایی,1401,actual
Tiagem 1000,140108,1792,انکولوژی شیمیایی,1401,actual
Tiagem 1000,140109,2922,انکولوژی شیمیایی,1401,actual
Tiagem 1000,140110,758,انکولوژی شیمیایی,1401,actual
Tiagem 1000,140111,565,انکولوژی شیمیایی,1401,actual
Tiagem 1000,140112,231,انکولوژی شیمیایی,1401,actual
Tiagem 1000,140201,52,انکولوژی شیمیایی,1402,actual
Tiagem 1000,140202,48,انکولوژی شیمیایی,1402,actual
Tiagem 1000,140203,223,انکولوژی شیمیایی,1402,actual
Tiagem 1000,140204,0,انکولوژی شیمیایی,1402,actual
Tiagem 1000,140205,3,انکولوژی شیمیایی,1402,actual
Tiagem 1000,140206,25,انکولوژی شیمیایی,1402,actual
Tiagem 1000,140207,-4,انکولوژی شیمیایی,1402,actual
Tiagem 1000,140208,1570,انکولوژی شیمیایی,1402,actual
Tiagem 1000,140209,2139,انکولوژی شیمیایی,1402,actual
Tiagem 1000,140210,1218,انکولوژی شیمیایی,1402,actual
Tiagem 1000,140211,2373,انکولوژی شیمیایی,1402,actual
Tiagem 1000,140212,215,انکولوژی شیمیایی,1402,actual
Tenzala 80,140001,0,انکولوژی شیمیایی,1400,actual
Tenzala 80,140002,0,انکولوژی شیمیایی,1400,actual
Tenzala 80,140003,0,انکولوژی شیمیایی,1400,actual
Tenzala 80,140004,0,انکولوژی شیمیایی,1400,actual
Tenzala 80,140005,0,انکولوژی شیمیایی,1400,actual
