product,date,sales
Arnoxa,140002,4
Arnoxa,140003,348
Arnoxa,140004,382
Arnoxa,140005,887
Arnoxa,140006,7546
Arnoxa,140007,1742
Arnoxa,140008,2440
Arnoxa,140009,598
Arnoxa,140010,187
Arnoxa,140011,599
Arnoxa,140012,64
Arnoxa,140101,147
Arnoxa,140102,133
Arnoxa,140103,73
Arnoxa,140104,76
Arnoxa,140105,352
Arnoxa,140106,4
Arnoxa,140107,349
Arnoxa,140108,769
Arnoxa,140109,221
Arnoxa,140110,62
Arnoxa,140111,201
Arnoxa,140112,90
Arnoxa,140201,0
Arnoxa,140202,5
Arnoxa,140203,60
Arnoxa,140204,20
Arnoxa,140205,16
Arnoxa,140206,32
Arnoxa,140207,4
Arnoxa,140208,-20
Arnoxa,140209,0
Arnoxa,140210,0
Arnoxa,140211,0
Arnoxa,140212,0
Arylia,140001,0
Arylia,140002,0
Arylia,140003,0
Arylia,140004,0
Arylia,140005,2
Arylia,140006,57
Arylia,140007,2
Arylia,140008,6
Arylia,140009,30
Arylia,140010,103
Arylia,140011,106
Arylia,140012,16
Arylia,140101,13
Arylia,140102,105
Arylia,140103,576
Arylia,140104,2802
Arylia,140105,5542
Arylia,140106,5253
Arylia,140107,3402
Arylia,140108,5253
Arylia,140109,7266
Arylia,140110,4938
Arylia,140111,4785
Arylia,140112,4446
Arylia,140201,2652
Arylia,140202,5682
Arylia,140203,6438
Arylia,140204,6660
Arylia,140205,6793
Arylia,140206,5484
Arylia,140207,5776
Arylia,140208,5964
Arylia,140209,7884
Arylia,140210,8526
Arylia,140211,9051
Arylia,140212,170
Aryoseven 1,139709,1692
Aryoseven 1,139710,3295
Aryoseven 1,139711,6982
Aryoseven 1,139712,7227
Aryoseven 1,139801,3460
Aryoseven 1,139802,2570
Aryoseven 1,139803,1990
Aryoseven 1,139804,1277
Aryoseven 1,139805,331
Aryoseven 1,139806,311
Aryoseven 1,139807,189
Aryoseven 1,139808,12
Aryoseven 1,139810,0
Aryoseven 1,139903,-35
Aryoseven 1,139904,29
Aryoseven 1,139910,-25
Aryoseven 1,140001,0
Aryoseven 1,140002,0
Aryoseven 1,140003,0
Aryoseven 1,140004,0
Aryoseven 1,140005,0
Aryoseven 1,140006,0
Aryoseven 1,140007,0
Aryoseven 1,140008,0
Aryoseven 1,140009,0
Aryoseven 1,140010,0
Aryoseven 1,140011,0
Aryoseven 1,140012,0
Aryoseven 1,140101,0
Aryoseven 1,140102,0
Aryoseven 1,140103,0
Aryoseven 1,140104,0
Aryoseven 1,140105,0
Aryoseven 1,140106,0
Aryoseven 1,140107,0
Aryoseven 1,140108,0
Aryoseven 1,140109,0
Aryoseven 1,140110,0
Aryoseven 1,140111,1535
Aryoseven 1,140112,48
Aryoseven 1,140201,0
Aryoseven 1,140202,148
Aryoseven 1,140203,551
Aryoseven 1,140204,377
Aryoseven 1,140205,0
Aryoseven 1,140206,640
Aryoseven 1,140207,547
Aryoseven 1,140208,844
Aryoseven 1,140209,11179
Aryoseven 1,140210,6019
Aryoseven 1,140211,434
Aryoseven 1,140212,0
Aryoseven 1.2,139106,2447
Aryoseven 1.2,139107,2040
Aryoseven 1.2,139108,2811
Aryoseven 1.2,139109,2097
Aryoseven 1.2,139110,2761
Aryoseven 1.2,139111,3214
Aryoseven 1.2,139112,4878
Aryoseven 1.2,139201,623
Aryoseven 1.2,139202,1814
Aryoseven 1.2,139203,2700
Aryoseven 1.2,139204,3265
Aryoseven 1.2,139205,4411
Aryoseven 1.2,139206,1565
Aryoseven 1.2,139207,3208
Aryoseven 1.2,139208,5476
Aryoseven 1.2,139209,3243
Aryoseven 1.2,139210,3231
Aryoseven 1.2,139211,2387
Aryoseven 1.2,139212,6707
Aryoseven 1.2,139301,2154
Aryoseven 1.2,139302,3414
Aryoseven 1.2,139303,5694
Aryoseven 1.2,139304,3996
Aryoseven 1.2,139305,3926
Aryoseven 1.2,139306,5657
Aryoseven 1.2,139307,6019
Aryoseven 1.2,139308,7059
Aryoseven 1.2,139309,4844
Aryoseven 1.2,139310,6627
Aryoseven 1.2,139311,4256
Aryoseven 1.2,139312,7284
Aryoseven 1.2,139401,1205
Aryoseven 1.2,139402,5184
Aryoseven 1.2,139403,3716
Aryoseven 1.2,139404,4131
Aryoseven 1.2,139405,3955
Aryoseven 1.2,139406,6455
Aryoseven 1.2,139407,5316
Aryoseven 1.2,139408,7323
Aryoseven 1.2,139409,7121
Aryoseven 1.2,139410,6891
Aryoseven 1.2,139411,6821
Aryoseven 1.2,139412,8618
Aryoseven 1.2,139501,1941
Aryoseven 1.2,139502,4296
Aryoseven 1.2,139503,6005
Aryoseven 1.2,139504,5654
Aryoseven 1.2,139505,7164
Aryoseven 1.2,139506,4028
Aryoseven 1.2,139507,3596
Aryoseven 1.2,139508,3838
Aryoseven 1.2,139509,4101
Aryoseven 1.2,139510,5534
Aryoseven 1.2,139511,5385
Aryoseven 1.2,139512,9381
Aryoseven 1.2,139601,3920
Aryoseven 1.2,139602,4230
Aryoseven 1.2,139603,6967
Aryoseven 1.2,139604,5941
Aryoseven 1.2,139605,4820
Aryoseven 1.2,139606,6291
Aryoseven 1.2,139607,5063
Aryoseven 1.2,139608,6394
Aryoseven 1.2,139609,7410
Aryoseven 1.2,139610,3345
Aryoseven 1.2,139611,8088
Aryoseven 1.2,139612,9593
Aryoseven 1.2,139701,1188
Aryoseven 1.2,139702,6453
Aryoseven 1.2,139703,6684
Aryoseven 1.2,139704,3867
Aryoseven 1.2,139705,2536
Aryoseven 1.2,139706,3798
Aryoseven 1.2,139707,3674
Aryoseven 1.2,139708,4366
Aryoseven 1.2,139709,2302
Aryoseven 1.2,139710,730
Aryoseven 1.2,139711,288
Aryoseven 1.2,139712,1603
Aryoseven 1.2,139801,885
Aryoseven 1.2,139802,2788
Aryoseven 1.2,139803,3758
Aryoseven 1.2,139804,3941
Aryoseven 1.2,139805,6438
Aryoseven 1.2,139806,3904
Aryoseven 1.2,139807,4866
Aryoseven 1.2,139808,3687
Aryoseven 1.2,139809,5008
Aryoseven 1.2,139810,4673
Aryoseven 1.2,139811,6627
Aryoseven 1.2,139812,3920
Aryoseven 1.2,139901,2602
Aryoseven 1.2,139902,2625
Aryoseven 1.2,139903,2363
Aryoseven 1.2,139904,7168
Aryoseven 1.2,139905,4768
Aryoseven 1.2,139906,4148
Aryoseven 1.2,139907,4600
Aryoseven 1.2,139908,4714
Aryoseven 1.2,139909,4864
Aryoseven 1.2,139910,6181
Aryoseven 1.2,139911,3686
Aryoseven 1.2,139912,5117
Aryoseven 1.2,140001,4007
Aryoseven 1.2,140002,6670
Aryoseven 1.2,140003,3767
Aryoseven 1.2,140004,4304
Aryoseven 1.2,140005,6618
Aryoseven 1.2,140006,6168
Aryoseven 1.2,140007,3457
Aryoseven 1.2,140008,8651
Aryoseven 1.2,140009,8926
Aryoseven 1.2,140010,5810
Aryoseven 1.2,140011,5383
Aryoseven 1.2,140012,9153
Aryoseven 1.2,140101,4528
Aryoseven 1.2,140102,7064
Aryoseven 1.2,140103,8147
Aryoseven 1.2,140104,4880
Aryoseven 1.2,140105,5903
Aryoseven 1.2,140106,5600
Aryoseven 1.2,140107,7116
Aryoseven 1.2,140108,7213
Aryoseven 1.2,140109,12061
Aryoseven 1.2,140110,4992
Aryoseven 1.2,140111,9844
Aryoseven 1.2,140112,9613
Aryoseven 1.2,140201,2580
Aryoseven 1.2,140202,5612
Aryoseven 1.2,140203,9067
Aryoseven 1.2,140204,7391
Aryoseven 1.2,140205,3509
Aryoseven 1.2,140206,2298
Aryoseven 1.2,140207,2835
Aryoseven 1.2,140208,3278
Aryoseven 1.2,140209,111
Aryoseven 1.2,140210,5410
Aryoseven 1.2,140211,7380
Aryoseven 1.2,140212,102
Aryoseven 4.8,139611,48
Aryoseven 4.8,139612,381
Aryoseven 4.8,139704,300
Aryoseven 4.8,139705,286
Aryoseven 4.8,139706,292
Aryoseven 4.8,139707,396
Aryoseven 4.8,139708,214
Aryoseven 4.8,139709,428
Aryoseven 4.8,139710,296
Aryoseven 4.8,139711,1086
Aryoseven 4.8,139712,678
Aryoseven 4.8,139801,220
Aryoseven 4.8,139802,524
Aryoseven 4.8,139803,1049
Aryoseven 4.8,139804,206
Aryoseven 4.8,139805,482
Aryoseven 4.8,139806,406
Aryoseven 4.8,139807,414
Aryoseven 4.8,139808,594
Aryoseven 4.8,139809,411
Aryoseven 4.8,139810,581
Aryoseven 4.8,139811,274
Aryoseven 4.8,139812,338
Aryoseven 4.8,139901,121
Aryoseven 4.8,139902,294
Aryoseven 4.8,139903,273
Aryoseven 4.8,139904,371
Aryoseven 4.8,139905,602
Aryoseven 4.8,139906,503
Aryoseven 4.8,139907,368
Aryoseven 4.8,139908,512
Aryoseven 4.8,139909,306
Aryoseven 4.8,139910,565
Aryoseven 4.8,139911,755
Aryoseven 4.8,139912,470
Aryoseven 4.8,140001,469
Aryoseven 4.8,140002,635
Aryoseven 4.8,140003,379
Aryoseven 4.8,140004,538
Aryoseven 4.8,140005,908
Aryoseven 4.8,140006,562
Aryoseven 4.8,140007,408
Aryoseven 4.8,140008,500
Aryoseven 4.8,140009,919
Aryoseven 4.8,140010,739
Aryoseven 4.8,140011,296
Aryoseven 4.8,140012,637
Aryoseven 4.8,140101,848
Aryoseven 4.8,140102,1139
Aryoseven 4.8,140103,692
Aryoseven 4.8,140104,678
Aryoseven 4.8,140105,636
Aryoseven 4.8,140106,724
Aryoseven 4.8,140107,718
Aryoseven 4.8,140108,659
Aryoseven 4.8,140109,1080
Aryoseven 4.8,140110,786
Aryoseven 4.8,140111,1106
Aryoseven 4.8,140112,1006
Aryoseven 4.8,140201,441
Aryoseven 4.8,140202,398
Aryoseven 4.8,140203,714
Aryoseven 4.8,140204,1224
Aryoseven 4.8,140205,289
Aryoseven 4.8,140206,173
Aryoseven 4.8,140207,420
Aryoseven 4.8,140208,593
Aryoseven 4.8,140209,1569
Aryoseven 4.8,140210,1469
Aryoseven 4.8,140211,992
Aryoseven 4.8,140212,0
Aryotrust 150,139411,15
Aryotrust 150,139412,1887
Aryotrust 150,139501,1230
Aryotrust 150,139502,2303
Aryotrust 150,139503,2572
Aryotrust 150,139504,3207
Aryotrust 150,139505,3570
Aryotrust 150,139506,4015
Aryotrust 150,139507,4298
Aryotrust 150,139508,4380
Aryotrust 150,139509,2976
Aryotrust 150,139510,3325
Aryotrust 150,139511,3461
Aryotrust 150,139512,3231
Aryotrust 150,139601,2485
Aryotrust 150,139602,2929
Aryotrust 150,139603,3026
Aryotrust 150,139604,2353
Aryotrust 150,139605,3135
Aryotrust 150,139606,3901
Aryotrust 150,139607,3787
Aryotrust 150,139608,4005
Aryotrust 150,139609,3334
Aryotrust 150,139610,3395
Aryotrust 150,139611,4011
Aryotrust 150,139612,4315
Aryotrust 150,139701,2140
Aryotrust 150,139702,3552
Aryotrust 150,139703,3471
Aryotrust 150,139704,4209
Aryotrust 150,139705,4241
Aryotrust 150,139706,4343
Aryotrust 150,139707,4471
Aryotrust 150,139708,4626
Aryotrust 150,139709,4605
Aryotrust 150,139710,4065
Aryotrust 150,139711,3862
Aryotrust 150,139712,4226
Aryotrust 150,139801,3253
Aryotrust 150,139802,4834
Aryotrust 150,139803,3991
Aryotrust 150,139804,3378
Aryotrust 150,139805,3373
Aryotrust 150,139806,3268
Aryotrust 150,139807,3251
Aryotrust 150,139808,6283
Aryotrust 150,139809,5101
Aryotrust 150,139810,5245
Aryotrust 150,139811,4284
Aryotrust 150,139812,4716
Aryotrust 150,139901,3679
Aryotrust 150,139902,4125
Aryotrust 150,139903,4879
Aryotrust 150,139904,6105
Aryotrust 150,139905,5163
Aryotrust 150,139906,4833
Aryotrust 150,139907,5689
Aryotrust 150,139908,4420
Aryotrust 150,139909,5264
Aryotrust 150,139910,6067
Aryotrust 150,139911,6048
Aryotrust 150,139912,5286
Aryotrust 150,140001,3020
Aryotrust 150,140002,3967
Aryotrust 150,140003,4857
Aryotrust 150,140004,4616
Aryotrust 150,140005,4982
Aryotrust 150,140006,7670
Aryotrust 150,140007,7609
Aryotrust 150,140008,8197
Aryotrust 150,140009,7024
Aryotrust 150,140010,6146
Aryotrust 150,140011,6938
Aryotrust 150,140012,4961
Aryotrust 150,140101,4384
Aryotrust 150,140102,5725
Aryotrust 150,140103,6040
Aryotrust 150,140104,5027
Aryotrust 150,140105,5169
Aryotrust 150,140106,4973
Aryotrust 150,140107,6270
Aryotrust 150,140108,6118
Aryotrust 150,140109,6171
Aryotrust 150,140110,6906
Aryotrust 150,140111,5289
Aryotrust 150,140112,5758
Aryotrust 150,140201,4426
Aryotrust 150,140202,6462
Aryotrust 150,140203,5390
Aryotrust 150,140204,5044
Aryotrust 150,140205,6894
Aryotrust 150,140206,4519
Aryotrust 150,140207,4834
Aryotrust 150,140208,5245
Aryotrust 150,140209,6814
Aryotrust 150,140210,6776
Aryotrust 150,140211,5271
Aryotrust 150,140212,200
Aryotrust 440,139502,743
Aryotrust 440,139503,537
Aryotrust 440,139504,1906
Aryotrust 440,139505,2171
Aryotrust 440,139506,2371
Aryotrust 440,139507,3421
Aryotrust 440,139508,2888
Aryotrust 440,139509,2674
Aryotrust 440,139510,2576
Aryotrust 440,139511,2500
Aryotrust 440,139512,2743
Aryotrust 440,139601,2102
Aryotrust 440,139602,2738
Aryotrust 440,139603,2608
Aryotrust 440,139604,2331
Aryotrust 440,139605,3447
Aryotrust 440,139606,3304
Aryotrust 440,139607,3467
Aryotrust 440,139608,4195
Aryotrust 440,139609,3324
Aryotrust 440,139610,3166
Aryotrust 440,139611,3821
Aryotrust 440,139612,3894
Aryotrust 440,139701,2170
Aryotrust 440,139702,3324
Aryotrust 440,139703,3149
Aryotrust 440,139704,4284
Aryotrust 440,139705,4421
Aryotrust 440,139706,3952
Aryotrust 440,139707,3823
Aryotrust 440,139708,4388
Aryotrust 440,139709,4215
Aryotrust 440,139710,3920
Aryotrust 440,139711,3733
Aryotrust 440,139712,4312
Aryotrust 440,139801,3036
Aryotrust 440,139802,4233
Aryotrust 440,139803,3593
Aryotrust 440,139804,3657
Aryotrust 440,139805,4208
Aryotrust 440,139806,5514
Aryotrust 440,139807,4457
Aryotrust 440,139808,4711
Aryotrust 440,139809,4420
Aryotrust 440,139810,5318
Aryotrust 440,139811,4473
Aryotrust 440,139812,5024
Aryotrust 440,139901,3957
Aryotrust 440,139902,4910
Aryotrust 440,139903,5598
Aryotrust 440,139904,7342
Aryotrust 440,139905,5960
Aryotrust 440,139906,5839
Aryotrust 440,139907,6151
Aryotrust 440,139908,5236
Aryotrust 440,139909,5635
Aryotrust 440,139910,6541
Aryotrust 440,139911,6846
Aryotrust 440,139912,6466
Aryotrust 440,140001,3048
Aryotrust 440,140002,4213
Aryotrust 440,140003,5524
Aryotrust 440,140004,4722
Aryotrust 440,140005,6336
Aryotrust 440,140006,8781
Aryotrust 440,140007,8681
Aryotrust 440,140008,8789
Aryotrust 440,140009,6119
Aryotrust 440,140010,6521
Aryotrust 440,140011,9421
Aryotrust 440,140012,6879
Aryotrust 440,140101,4960
Aryotrust 440,140102,7834
Aryotrust 440,140103,7459
Aryotrust 440,140104,6383
Aryotrust 440,140105,6102
Aryotrust 440,140106,7937
Aryotrust 440,140107,7617
Aryotrust 440,140108,7925
Aryotrust 440,140109,8935
Aryotrust 440,140110,10158
Aryotrust 440,140111,7505
Aryotrust 440,140112,8032
Aryotrust 440,140201,4758
Aryotrust 440,140202,7679
Aryotrust 440,140203,7504
Aryotrust 440,140204,6882
Aryotrust 440,140205,9915
Aryotrust 440,140206,6877
Aryotrust 440,140207,6811
Aryotrust 440,140208,7748
Aryotrust 440,140209,8632
Aryotrust 440,140210,8421
Aryotrust 440,140211,7538
Aryotrust 440,140212,138
Avamet 1000-2.5,139910,50
Avamet 1000-2.5,139911,917
Avamet 1000-2.5,139912,598
Avamet 1000-2.5,140001,118
Avamet 1000-2.5,140002,540
Avamet 1000-2.5,140003,1093
Avamet 1000-2.5,140004,1900
Avamet 1000-2.5,140005,657
Avamet 1000-2.5,140006,1813
Avamet 1000-2.5,140007,779
Avamet 1000-2.5,140008,632
Avamet 1000-2.5,140009,1901
Avamet 1000-2.5,140010,2853
Avamet 1000-2.5,140011,929
Avamet 1000-2.5,140012,815
Avamet 1000-2.5,140101,692
Avamet 1000-2.5,140102,1819
Avamet 1000-2.5,140103,3882
Avamet 1000-2.5,140104,2918
Avamet 1000-2.5,140105,2364
Avamet 1000-2.5,140106,4816
Avamet 1000-2.5,140107,2610
Avamet 1000-2.5,140108,4902
Avamet 1000-2.5,140109,7380
Avamet 1000-2.5,140110,5792
Avamet 1000-2.5,140111,4479
Avamet 1000-2.5,140112,3880
Avamet 1000-2.5,140201,2276
Avamet 1000-2.5,140202,8133
Avamet 1000-2.5,140203,5704
Avamet 1000-2.5,140204,3043
Avamet 1000-2.5,140205,2810
Avamet 1000-2.5,140206,2588
Avamet 1000-2.5,140207,3946
Avamet 1000-2.5,140208,4545
Avamet 1000-2.5,140209,3944
Avamet 1000-2.5,140210,3269
Avamet 1000-2.5,140211,6733
Avamet 1000-2.5,140212,34
Avamet 500-2.5,139910,148
Avamet 500-2.5,139911,879
Avamet 500-2.5,139912,828
Avamet 500-2.5,140001,247
Avamet 500-2.5,140002,850
Avamet 500-2.5,140003,1216
Avamet 500-2.5,140004,856
Avamet 500-2.5,140005,521
Avamet 500-2.5,140006,1691
Avamet 500-2.5,140007,1290
Avamet 500-2.5,140008,1328
Avamet 500-2.5,140009,2220
Avamet 500-2.5,140010,3125
Avamet 500-2.5,140011,1317
Avamet 500-2.5,140012,1147
Avamet 500-2.5,140101,901
Avamet 500-2.5,140102,1104
Avamet 500-2.5,140103,1829
Avamet 500-2.5,140104,3528
Avamet 500-2.5,140105,5063
Avamet 500-2.5,140106,3332
Avamet 500-2.5,140107,3062
Avamet 500-2.5,140108,5610
Avamet 500-2.5,140109,5616
Avamet 500-2.5,140110,7401
Avamet 500-2.5,140111,3716
Avamet 500-2.5,140112,4249
Avamet 500-2.5,140201,2666
Avamet 500-2.5,140202,12280
Avamet 500-2.5,140203,7816
Avamet 500-2.5,140204,2944
Avamet 500-2.5,140205,2685
Avamet 500-2.5,140206,5758
Avamet 500-2.5,140207,7153
Avamet 500-2.5,140208,5003
Avamet 500-2.5,140209,5383
Avamet 500-2.5,140210,3373
Avamet 500-2.5,140211,6629
Avamet 500-2.5,140212,91
Avano 5-10,139911,151
Avano 5-10,139912,1709
Avano 5-10,140001,597
Avano 5-10,140002,2293
Avano 5-10,140003,3959
Avano 5-10,140004,3807
Avano 5-10,140005,3424
Avano 5-10,140006,4143
Avano 5-10,140007,3965
Avano 5-10,140008,6832
Avano 5-10,140009,10537
Avano 5-10,140010,9463
Avano 5-10,140011,5621
Avano 5-10,140012,3522
Avano 5-10,140101,2232
Avano 5-10,140102,4592
Avano 5-10,140103,11573
Avano 5-10,140104,13534
Avano 5-10,140105,8019
Avano 5-10,140106,9181
Avano 5-10,140107,9176
Avano 5-10,140108,13786
Avano 5-10,140109,23207
Avano 5-10,140110,20134
Avano 5-10,140111,16854
Avano 5-10,140112,12383
Avano 5-10,140201,7649
Avano 5-10,140202,25297
Avano 5-10,140203,15906
Avano 5-10,140204,8879
Avano 5-10,140205,6115
Avano 5-10,140206,9441
Avano 5-10,140207,10308
Avano 5-10,140208,12646
Avano 5-10,140209,7818
Avano 5-10,140210,9900
Avano 5-10,140211,13615
Avano 5-10,140212,167
Avano 5-25,139911,130
Avano 5-25,139912,614
Avano 5-25,140001,85
Avano 5-25,140002,655
Avano 5-25,140003,1040
Avano 5-25,140004,1355
Avano 5-25,140005,1270
Avano 5-25,140006,1306
Avano 5-25,140007,1147
Avano 5-25,140008,2550
Avano 5-25,140009,2922
Avano 5-25,140010,1976
Avano 5-25,140011,2352
Avano 5-25,140012,1462
Avano 5-25,140101,399
Avano 5-25,140102,1804
Avano 5-25,140103,3723
Avano 5-25,140104,4470
Avano 5-25,140105,4265
Avano 5-25,140106,4284
Avano 5-25,140107,5669
Avano 5-25,140108,12177
Avano 5-25,140109,11300
Avano 5-25,140110,12208
Avano 5-25,140111,6663
Avano 5-25,140112,10506
Avano 5-25,140201,3266
Avano 5-25,140202,10202
Avano 5-25,140203,11393
Avano 5-25,140204,4452
Avano 5-25,140205,4111
Avano 5-25,140206,3746
Avano 5-25,140207,4566
Avano 5-25,140208,6825
Avano 5-25,140209,4385
Avano 5-25,140210,4471
Avano 5-25,140211,4651
Avano 5-25,140212,83
Avanomet 10-5-1000,140001,0
Avanomet 10-5-1000,140002,0
Avanomet 10-5-1000,140003,0
Avanomet 10-5-1000,140004,0
Avanomet 10-5-1000,140005,0
Avanomet 10-5-1000,140006,0
Avanomet 10-5-1000,140007,0
Avanomet 10-5-1000,140008,0
Avanomet 10-5-1000,140009,167
Avanomet 10-5-1000,140010,915
Avanomet 10-5-1000,140011,1126
Avanomet 10-5-1000,140012,697
Avanomet 10-5-1000,140101,522
Avanomet 10-5-1000,140102,939
Avanomet 10-5-1000,140103,1964
Avanomet 10-5-1000,140104,1799
Avanomet 10-5-1000,140105,2799
Avanomet 10-5-1000,140106,2136
Avanomet 10-5-1000,140107,1574
Avanomet 10-5-1000,140108,3405
Avanomet 10-5-1000,140109,4119
Avanomet 10-5-1000,140110,4728
Avanomet 10-5-1000,140111,4649
Avanomet 10-5-1000,140112,4461
Avanomet 10-5-1000,140201,2387
Avanomet 10-5-1000,140202,10109
Avanomet 10-5-1000,140203,5498
Avanomet 10-5-1000,140204,4487
Avanomet 10-5-1000,140205,4020
Avanomet 10-5-1000,140206,4254
Avanomet 10-5-1000,140207,6842
Avanomet 10-5-1000,140208,11518
Avanomet 10-5-1000,140209,9539
Avanomet 10-5-1000,140210,8054
Avanomet 10-5-1000,140211,11490
Avanomet 10-5-1000,140212,271
Avanomet 12.5-2.5-1000,140001,0
Avanomet 12.5-2.5-1000,140002,0
Avanomet 12.5-2.5-1000,140003,0
Avanomet 12.5-2.5-1000,140004,0
Avanomet 12.5-2.5-1000,140005,0
Avanomet 12.5-2.5-1000,140006,0
Avanomet 12.5-2.5-1000,140007,0
Avanomet 12.5-2.5-1000,140008,0
Avanomet 12.5-2.5-1000,140009,52
Avanomet 12.5-2.5-1000,140010,305
Avanomet 12.5-2.5-1000,140011,971
Avanomet 12.5-2.5-1000,140012,751
Avanomet 12.5-2.5-1000,140101,444
Avanomet 12.5-2.5-1000,140102,1084
Avanomet 12.5-2.5-1000,140103,1118
Avanomet 12.5-2.5-1000,140104,1364
Avanomet 12.5-2.5-1000,140105,827
Avanomet 12.5-2.5-1000,140106,1171
Avanomet 12.5-2.5-1000,140107,933
Avanomet 12.5-2.5-1000,140108,2565
Avanomet 12.5-2.5-1000,140109,2613
Avanomet 12.5-2.5-1000,140110,3369
Avanomet 12.5-2.5-1000,140111,2685
Avanomet 12.5-2.5-1000,140112,1735
Avanomet 12.5-2.5-1000,140201,788
Avanomet 12.5-2.5-1000,140202,3247
Avanomet 12.5-2.5-1000,140203,2404
Avanomet 12.5-2.5-1000,140204,1076
Avanomet 12.5-2.5-1000,140205,1510
Avanomet 12.5-2.5-1000,140206,2113
Avanomet 12.5-2.5-1000,140207,2916
Avanomet 12.5-2.5-1000,140208,5825
Avanomet 12.5-2.5-1000,140209,2005
Avanomet 12.5-2.5-1000,140210,2718
Avanomet 12.5-2.5-1000,140211,3452
Avanomet 12.5-2.5-1000,140212,54
Avanomet 25-5-1000,140001,0
Avanomet 25-5-1000,140002,0
Avanomet 25-5-1000,140003,0
Avanomet 25-5-1000,140004,0
Avanomet 25-5-1000,140005,0
Avanomet 25-5-1000,140006,0
Avanomet 25-5-1000,140007,0
Avanomet 25-5-1000,140008,0
Avanomet 25-5-1000,140009,45
Avanomet 25-5-1000,140010,370
Avanomet 25-5-1000,140011,656
Avanomet 25-5-1000,140012,280
Avanomet 25-5-1000,140101,200
Avanomet 25-5-1000,140102,780
Avanomet 25-5-1000,140103,984
Avanomet 25-5-1000,140104,931
Avanomet 25-5-1000,140105,1461
Avanomet 25-5-1000,140106,738
Avanomet 25-5-1000,140107,960
Avanomet 25-5-1000,140108,1799
Avanomet 25-5-1000,140109,2411
Avanomet 25-5-1000,140110,2798
Avanomet 25-5-1000,140111,2705
Avanomet 25-5-1000,140112,2717
Avanomet 25-5-1000,140201,1893
Avanomet 25-5-1000,140202,4255
Avanomet 25-5-1000,140203,2446
Avanomet 25-5-1000,140204,2124
Avanomet 25-5-1000,140205,2360
Avanomet 25-5-1000,140206,2490
Avanomet 25-5-1000,140207,3688
Avanomet 25-5-1000,140208,7648
Avanomet 25-5-1000,140209,5565
Avanomet 25-5-1000,140210,7061
Avanomet 25-5-1000,140211,5953
Avanomet 25-5-1000,140212,95
Avanomet 5-2.5-1000,140001,0
Avanomet 5-2.5-1000,140002,0
Avanomet 5-2.5-1000,140003,0
Avanomet 5-2.5-1000,140004,0
Avanomet 5-2.5-1000,140005,0
Avanomet 5-2.5-1000,140006,0
Avanomet 5-2.5-1000,140007,0
Avanomet 5-2.5-1000,140008,0
Avanomet 5-2.5-1000,140009,32
Avanomet 5-2.5-1000,140010,1013
Avanomet 5-2.5-1000,140011,1279
Avanomet 5-2.5-1000,140012,396
Avanomet 5-2.5-1000,140101,173
Avanomet 5-2.5-1000,140102,1039
Avanomet 5-2.5-1000,140103,996
Avanomet 5-2.5-1000,140104,1319
Avanomet 5-2.5-1000,140105,944
Avanomet 5-2.5-1000,140106,683
Avanomet 5-2.5-1000,140107,897
Avanomet 5-2.5-1000,140108,1352
Avanomet 5-2.5-1000,140109,2198
Avanomet 5-2.5-1000,140110,2029
Avanomet 5-2.5-1000,140111,2445
Avanomet 5-2.5-1000,140112,2194
Avanomet 5-2.5-1000,140201,861
Avanomet 5-2.5-1000,140202,2384
Avanomet 5-2.5-1000,140203,1950
Avanomet 5-2.5-1000,140204,945
Avanomet 5-2.5-1000,140205,1368
Avanomet 5-2.5-1000,140206,2698
Avanomet 5-2.5-1000,140207,2249
Avanomet 5-2.5-1000,140208,2953
Avanomet 5-2.5-1000,140209,2471
Avanomet 5-2.5-1000,140210,2454
Avanomet 5-2.5-1000,140211,3727
Avanomet 5-2.5-1000,140212,45
Avenile,140001,0
Avenile,140002,0
Avenile,140003,0
Avenile,140004,0
Avenile,140005,0
Avenile,140006,0
Avenile,140007,0
Avenile,140008,0
Avenile,140009,0
Avenile,140010,0
Avenile,140011,0
Avenile,140012,0
Avenile,140101,0
Avenile,140102,0
Avenile,140103,0
Avenile,140104,0
Avenile,140105,0
Avenile,140106,0
Avenile,140107,0
Avenile,140108,0
Avenile,140109,0
Avenile,140110,0
Avenile,140111,0
Avenile,140112,0
Avenile,140201,1
Avenile,140202,1850
Avenile,140203,4980
Avenile,140204,2308
Avenile,140205,15008
Avenile,140206,13220
Avenile,140207,16720
Avenile,140208,18268
Avenile,140209,20729
Avenile,140210,25726
Avenile,140211,26920
Avenile,140212,1000
Bendanit 100,139806,84
Bendanit 100,139807,40
Bendanit 100,139808,188
Bendanit 100,139809,33
Bendanit 100,139810,93
Bendanit 100,139811,61
Bendanit 100,139812,-63
Bendanit 100,139901,42
Bendanit 100,139902,181
Bendanit 100,139903,346
Bendanit 100,139904,322
Bendanit 100,139905,539
Bendanit 100,139906,648
Bendanit 100,139907,726
Bendanit 100,139908,616
Bendanit 100,139909,1718
Bendanit 100,139910,1721
Bendanit 100,139911,1287
Bendanit 100,139912,889
Bendanit 100,140001,1182
Bendanit 100,140002,1458
Bendanit 100,140003,2021
Bendanit 100,140004,1605
Bendanit 100,140005,1331
Bendanit 100,140006,2294
Bendanit 100,140007,783
Bendanit 100,140008,1497
Bendanit 100,140009,824
Bendanit 100,140010,654
Bendanit 100,140011,2528
